year,country,region,rank,score,gdp,social_support,health,freedom,generosity,corruption,rank_change,score_change,iso3,gdp_change,social_support_change,health_change,freedom_change,generosity_change,corruption_change
2017,Indonesia,Asia,81,5.262000083923341,0.995538592338562,1.2744446992874097,0.492345720529556,0.44332346320152305,0.6117045879364009,0.015317135490477099,2,-0.05199991607665844,IDN,0.044498592338561904,0.3981946992874096,-0.0013942794704439598,0.050953463201523,0.04649458793640093,0.012097135490477098
2018,Indonesia,Asia,96,5.093,0.899,1.2149999999999999,0.522,0.538,0.48400000000000004,0.018000000000000002,15,-0.16900008392334076,IDN,-0.09653859233856199,-0.05944469928740981,0.029654279470444023,0.09467653679847698,-0.12770458793640088,0.002682864509522903
2019,Indonesia,Asia,92,5.191999999999999,0.931,1.2029999999999998,0.6599999999999999,0.491,0.498,0.028,-4,0.09899999999999931,IDN,0.03200000000000003,-0.01200000000000001,0.1379999999999999,-0.04700000000000004,0.013999999999999957,0.009999999999999998
2015,Iran,Middle East and Northern Africa,110,4.686,1.0088,0.54447,0.69805,0.30033,0.38086000000000003,0.05863000000000001,NA,NA,IRN,NA,NA,NA,NA,NA,NA
2016,Iran,Middle East and Northern Africa,105,4.813,1.11758,0.38857,0.64232,0.22544000000000003,0.38538000000000006,0.0557,-5,0.12699999999999978,IRN,0.1087800000000001,-0.15589999999999998,-0.055729999999999946,-0.07488999999999996,0.004520000000000024,-0.002930000000000009
2017,Iran,Asia,108,4.69199991226196,1.1568731069564802,0.7115512490272518,0.639333188533783,0.249322608113289,0.387242913246155,0.048761073499918,3,-0.1210000877380395,IRN,0.03929310695648014,0.3229812490272517,-0.002986811466217043,0.02388260811328896,0.0018629132461549514,-0.006938926500082002
2018,Iran,Asia,106,4.707,1.059,0.771,0.691,0.459,0.28200000000000003,0.129,-2,0.015000087738039625,IRN,-0.09787310695648022,0.059448750972748265,0.05166681146621699,0.20967739188671103,-0.10524291324615498,0.080238926500082
2019,Iran,Asia,117,4.548,1.1,0.8420000000000001,0.7849999999999999,0.305,0.27,0.125,11,-0.1589999999999998,IRN,0.04100000000000015,0.07100000000000006,0.09399999999999997,-0.15400000000000003,-0.01200000000000001,-0.0040000000000000036
2015,Iraq,Middle East and Northern Africa,112,4.677,0.98549,0.8188900000000001,0.60237,0,0.17922000000000002,0.13788,NA,NA,IRQ,NA,NA,NA,NA,NA,NA
2016,Iraq,Middle East and Northern Africa,112,4.575,1.07474,0.59205,0.51076,0.24856000000000003,0.19589,0.13636,0,-0.10199999999999942,IRQ,0.08925000000000005,-0.22684000000000015,-0.09160999999999997,0.24856000000000003,0.01666999999999999,-0.0015199999999999936
2017,Iraq,Asia,117,4.497000217437739,1.10271048545837,0.978613197803497,0.5011804699897769,0.288555532693863,0.19963726401329002,0.10721575468778602,5,-0.07799978256226137,IRQ,0.027970485458369998,0.386563197803497,-0.009579530010223047,0.039995532693862995,0.003747264013290008,-0.02914424531221399
2018,Iraq,Asia,117,4.456,1.01,0.971,0.536,0.304,0.14800000000000002,0.095,0,-0.04100021743773841,IRQ,-0.09271048545837002,-0.007613197803497007,0.03481953001022309,0.015444467306136966,-0.051637264013289996,-0.012215754687786018
2019,Iraq,Asia,126,4.437,1.043,0.98,0.5740000000000001,0.24100000000000002,0.14800000000000002,0.089,9,-0.019000000000000128,IRQ,0.03299999999999992,0.009000000000000008,0.038000000000000034,-0.06299999999999997,0,-0.006000000000000005
2015,Ireland,Western Europe,18,6.94,1.3359599999999998,1.36948,0.89533,0.61777,0.45901000000000003,0.28703,NA,NA,IRL,NA,NA,NA,NA,NA,NA
2016,Ireland,Western Europe,19,6.907,1.48341,1.16157,0.81455,0.54008,0.44963,0.29754,1,-0.03300000000000036,IRL,0.14745000000000008,-0.20791000000000004,-0.08077999999999996,-0.07769000000000004,-0.009380000000000055,0.01051000000000002
2017,Ireland,Europe,15,6.97700023651123,1.5357066392898597,1.5582311153411899,0.80978262424469,0.573110342025757,0.4278583228588101,0.2983881533145901,-4,0.07000023651122955,IRL,0.052296639289859836,0.39666111534118986,-0.004767375755309944,0.03303034202575694,-0.021771677141189882,8.481533145900944e-4
2018,Ireland,Europe,14,6.977,1.448,1.583,0.8760000000000001,0.614,0.307,0.306,-1,-2.3651122926793278e-7,IRL,-0.08770663928985978,0.02476888465881011,0.06621737575531006,0.04088965797424304,-0.1208583228588101,0.007611846685409873
2019,Ireland,Europe,16,7.021,1.4989999999999999,1.553,0.999,0.516,0.29800000000000004,0.31,2,0.043999999999999595,IRL,0.050999999999999934,-0.030000000000000027,0.12299999999999989,-0.09799999999999998,-0.008999999999999952,0.0040000000000000036
2015,Israel,Middle East and Northern Africa,11,7.2780000000000005,1.22857,1.2239299999999997,0.9138700000000001,0.41319,0.33171999999999996,0.07785,NA,NA,ISR,NA,NA,NA,NA,NA,NA
2016,Israel,Middle East and Northern Africa,11,7.2669999999999995,1.3376599999999998,0.99537,0.8491700000000001,0.36432000000000003,0.32288000000000006,0.08728000000000001,0,-0.011000000000001009,ISR,0.10908999999999991,-0.22855999999999976,-0.06469999999999998,-0.04886999999999997,-0.008839999999999903,0.009430000000000008
2017,Israel,Asia,11,7.212999820709229,1.3753824234008802,1.3762899637222303,0.8384039998054499,0.4059886038303381,0.330082654953003,0.08524210005998611,0,-0.054000179290770056,ISR,0.03772242340088039,0.38091996372223036,-0.010766000194550207,0.04166860383033805,0.007202654953002929,-0.002037899940013896
2018,Israel,Asia,19,6.813999999999999,1.301,1.559,0.883,0.533,0.354,0.272,8,-0.39899982070923024,ISR,-0.0743824234008803,0.1827100362777696,0.04459600019455012,0.12701139616966195,0.023917345046996996,0.1867578999400139
2019,Israel,Asia,13,7.139,1.276,1.4549999999999998,1.029,0.371,0.261,0.082,-6,0.32500000000000107,ISR,-0.02499999999999991,-0.10400000000000009,0.1459999999999999,-0.16200000000000003,-0.09299999999999997,-0.19
2015,Italy,Western Europe,50,5.948,1.25114,1.19777,0.95446,0.26236000000000004,0.22823000000000002,0.029009999999999998,NA,NA,ITA,NA,NA,NA,NA,NA,NA
2016,Italy,Western Europe,50,5.977,1.35495,1.0416699999999999,0.8510200000000001,0.18827,0.16684000000000002,0.025560000000000003,0,0.028999999999999915,ITA,0.10381000000000018,-0.15610000000000013,-0.10343999999999987,-0.07409000000000004,-0.06139,-0.0034499999999999947
2017,Italy,Europe,48,5.96400022506714,1.3950666189193697,1.4449232816696196,0.8531443476676941,0.25645071268081704,0.17278964817524003,0.028028091415762898,-2,-0.012999774932860753,ITA,0.04011661891936957,0.4032532816696197,0.002124347667693982,0.06818071268081705,0.005949648175240019,0.002468091415762895
2018,Italy,Europe,47,6,1.264,1.501,0.9460000000000001,0.281,0.137,0.028,-1,0.03599977493286044,ITA,-0.13106661891936966,0.056076718330380304,0.09285565233230597,0.02454928731918299,-0.035789648175240024,-2.8091415762897254e-5
2019,Italy,Europe,36,6.223,1.294,1.488,1.039,0.231,0.15800000000000003,0.03,-11,0.22299999999999986,ITA,0.030000000000000027,-0.0129999999999999,0.09299999999999986,-0.05000000000000002,0.02100000000000002,0.0019999999999999983
2015,Ivory Coast,Sub-Saharan Africa,151,3.655,0.46534000000000003,0.77115,0.15185,0.46866,0.20165,0.17922000000000002,NA,NA,CIV,NA,NA,NA,NA,NA,NA
2016,Ivory Coast,Sub-Saharan Africa,139,3.9159999999999995,0.5550700000000001,0.57576,0.044759999999999994,0.40663,0.20338,0.15530000000000002,-12,0.2609999999999997,CIV,0.08973000000000003,-0.19538999999999995,-0.10709000000000002,-0.06203000000000003,0.0017300000000000093,-0.023919999999999997
2017,Ivory Coast,Africa,128,4.17999982833862,0.603048920631409,0.9047800302505491,0.04864216968417172,0.447706192731857,0.201237469911575,0.130061775445938,-11,0.2639998283386209,CIV,0.04797892063140896,0.32902003025054904,0.003882169684171724,0.04107619273185703,-0.002142530088424993,-0.025238224554062022
2018,Ivory Coast,Africa,107,4.671,0.541,0.8720000000000001,0.08,0.467,0.14600000000000002,0.10300000000000001,-21,0.4910001716613799,CIV,-0.06204892063140899,-0.032780030250548986,0.03135783031582828,0.019293807268143004,-0.05523746991157499,-0.02706177544593799
2019,Ivory Coast,Africa,99,4.944,0.5690000000000001,0.808,0.232,0.352,0.15400000000000003,0.09,-8,0.2729999999999997,CIV,0.028000000000000025,-0.06400000000000006,0.15200000000000002,-0.11500000000000005,0.008000000000000007,-0.013000000000000012
2015,Jamaica,Latin America and Caribbean,65,5.7090000000000005,0.81038,1.15102,0.6874099999999999,0.50442,0.21230000000000002,0.02299,NA,NA,JAM,NA,NA,NA,NA,NA,NA
2016,Jamaica,Latin America and Caribbean,73,5.51,0.89333,0.96372,0.59469,0.4359700000000001,0.22245,0.04294,8,-0.19900000000000073,JAM,0.08294999999999997,-0.1872999999999999,-0.0927199999999998,-0.0684499999999999,0.010149999999999992,0.01995
2017,Jamaica,Americas,76,5.3109998703002885,0.9255793094635011,1.3682180643081703,0.6410223841667179,0.47430723905563404,0.23381833732128104,0.055267781019210795,3,-0.19900012969971126,JAM,0.03224930946350113,0.40449806430817026,0.04633238416671781,0.038337239055633965,0.011368337321281036,0.012327781019210796
2018,Jamaica,Americas,56,5.89,0.8190000000000001,1.4929999999999999,0.693,0.5750000000000001,0.096,0.031,-20,0.5790001296997112,JAM,-0.10657930946350103,0.1247819356918296,0.05197761583328209,0.10069276094436602,-0.13781833732128104,-0.024267781019210795
2019,Jamaica,Americas,56,5.89,0.8310000000000001,1.478,0.8310000000000001,0.49,0.10700000000000001,0.028,0,0,JAM,0.01200000000000001,-0.014999999999999902,0.13800000000000012,-0.08500000000000008,0.01100000000000001,-0.002999999999999999
2015,Japan,Eastern Asia,46,5.987,1.27074,1.2571199999999998,0.9911099999999999,0.49615,0.10705,0.18059999999999998,NA,NA,JPN,NA,NA,NA,NA,NA,NA
2016,Japan,Eastern Asia,53,5.921,1.3800700000000001,1.06054,0.91491,0.46761,0.10224000000000001,0.18985,7,-0.06599999999999984,JPN,0.10933000000000015,-0.19657999999999975,-0.07619999999999993,-0.028539999999999954,-0.004809999999999995,0.009250000000000008
2017,Japan,Asia,51,5.920000076293949,1.41691517829895,1.43633782863617,0.913475871086121,0.505625545978546,0.12057276815176,0.16376073658466303,-2,-9.999237060513977e-4,JPN,0.03684517829894984,0.37579782863617006,-0.0014341289138789515,0.038015545978546006,0.018332768151759993,-0.02608926341533696
2018,Japan,Asia,54,5.915,1.294,1.462,0.988,0.553,0.079,0.15000000000000002,3,-0.00500007629394883,JPN,-0.12291517829894993,0.025662171363829867,0.07452412891387894,0.047374454021454016,-0.04157276815176,-0.013760736584663008
2019,Japan,Asia,58,5.886,1.327,1.4189999999999998,1.088,0.445,0.06899999999999999,0.14,4,-0.028999999999999915,JPN,0.03299999999999992,-0.04300000000000015,0.10000000000000009,-0.10800000000000004,-0.010000000000000009,-0.010000000000000009
2015,Jordan,Middle East and Northern Africa,82,5.191999999999999,0.90198,1.0539199999999997,0.69639,0.40661,0.11053,0.14293000000000003,NA,NA,JOR,NA,NA,NA,NA,NA,NA
2016,Jordan,Middle East and Northern Africa,80,5.303,0.99673,0.86216,0.60712,0.36022999999999994,0.14262,0.13297,-2,0.11100000000000065,JOR,0.09475,-0.1917599999999997,-0.08926999999999996,-0.04638000000000009,0.032089999999999994,-0.009960000000000024
2017,Jordan,Asia,74,5.33599996566772,0.9910123944282528,1.23908889293671,0.604590058326721,0.4184211492538451,0.17217046022415197,0.11980327218771,-6,0.03299996566772023,JOR,-0.005717605571747164,0.37692889293671006,-0.0025299416732790236,0.058191149253845165,0.029550460224151975,-0.013166727812290002
2018,Jordan,Asia,90,5.161,0.8220000000000001,1.265,0.645,0.468,0.13,0.134,16,-0.17499996566772058,JOR,-0.16901239442825278,0.025911107063289807,0.04040994167327905,0.04957885074615492,-0.04217046022415197,0.014196727812290005
2019,Jordan,Asia,101,4.906000000000001,0.8370000000000001,1.2249999999999999,0.8150000000000001,0.383,0.11,0.13,11,-0.254999999999999,JOR,0.015000000000000013,-0.040000000000000036,0.17000000000000004,-0.08500000000000002,-0.020000000000000004,-0.0040000000000000036
2015,Kazakhstan,Central and Eastern Europe,54,5.8549999999999995,1.12254,1.1224100000000001,0.64368,0.51649,0.11827,0.08454,NA,NA,KAZ,NA,NA,NA,NA,NA,NA
2016,Kazakhstan,Central and Eastern Europe,54,5.9190000000000005,1.2294299999999998,0.9554400000000001,0.57386,0.4052,0.15011000000000002,0.11132,0,0.06400000000000095,KAZ,0.10688999999999971,-0.16697000000000006,-0.06982,-0.11129,0.03184000000000002,0.026779999999999998
2017,Kazakhstan,Asia,60,5.8189997673034695,1.28455626964569,1.3843690156936599,0.6060415506362921,0.43745428323745716,0.20196442306041704,0.119282886385918,6,-0.10000023269653102,KAZ,0.05512626964569023,0.4289290156936598,0.03218155063629202,0.03225428323745716,0.051854423060417015,0.007962886385917994
2018,Kazakhstan,Asia,60,5.79,1.143,1.516,0.631,0.454,0.14800000000000002,0.12100000000000001,0,-0.028999767303469426,KAZ,-0.14155626964569,0.13163098430634013,0.024958449363707946,0.01654571676254285,-0.053964423060417016,0.0017171136140820137
2019,Kazakhstan,Asia,60,5.809,1.173,1.508,0.729,0.41000000000000003,0.14600000000000002,0.096,0,0.019000000000000128,KAZ,0.030000000000000027,-0.008000000000000007,0.09799999999999998,-0.043999999999999984,-0.0020000000000000018,-0.02500000000000001
2015,Kenya,Sub-Saharan Africa,125,4.4190000000000005,0.36471,0.99876,0.41435000000000005,0.42215,0.37542000000000003,0.058390000000000004,NA,NA,KEN,NA,NA,NA,NA,NA,NA
2016,Kenya,Sub-Saharan Africa,122,4.356,0.5226700000000001,0.7624,0.30147,0.40576,0.41328000000000004,0.06686,-3,-0.06300000000000061,KEN,0.1579600000000001,-0.23636000000000001,-0.11288000000000004,-0.016390000000000016,0.037860000000000005,0.008469999999999998
2017,Kenya,Africa,112,4.55299997329712,0.560479462146759,1.06795072555542,0.309988349676132,0.45276376605033897,0.4448603093624111,0.06464131921529769,-10,0.19699997329712016,KEN,0.037809462146758954,0.30555072555541996,0.008518349676131964,0.04700376605033896,0.031580309362411074,-0.0022186807847023177
2018,Kenya,Africa,124,4.41,0.493,1.048,0.454,0.504,0.352,0.055,12,-0.1429999732971199,KEN,-0.06747946214675904,-0.01995072555541988,0.14401165032386803,0.051236233949661036,-0.09286030936241113,-0.009641319215297685
2019,Kenya,Africa,121,4.509,0.512,0.983,0.581,0.43100000000000005,0.372,0.053000000000000005,-3,0.0990000000000002,KEN,0.019000000000000017,-0.06500000000000006,0.12699999999999995,-0.07299999999999995,0.020000000000000018,-0.001999999999999995
2015,Kosovo,Europe,69,5.589,0.80148,0.81198,0.63132,0.24749000000000004,0.2831,0.04741,NA,NA,XKX,NA,NA,NA,NA,NA,NA
2016,Kosovo,Europe,77,5.401000000000001,0.90145,0.66062,0.54,0.14396000000000003,0.27992000000000006,0.06547,8,-0.18799999999999972,XKX,0.09997,-0.15136000000000005,-0.09131999999999996,-0.10353000000000001,-0.0031799999999999606,0.01806
2017,Kosovo,Europe,78,5.27899980545044,0.9514843821525569,1.1378535032272301,0.541452050209045,0.26028794050216697,0.319931447505951,0.0574716180562973,1,-0.12200019454956035,XKX,0.050034382152556955,0.4772335032272301,0.0014520502090449305,0.11632794050216694,0.040011447505950926,-0.007998381943702698
2018,Kosovo,Europe,66,5.661999999999999,0.8550000000000001,1.23,0.5780000000000001,0.448,0.274,0.023,-12,0.3830001945495587,XKX,-0.09648438215255684,0.09214649677276987,0.0365479497909551,0.18771205949783304,-0.04593144750595096,-0.0344716180562973
2019,Kosovo,Europe,46,6.1,0.882,1.232,0.758,0.48900000000000005,0.262,0.006,-20,0.4380000000000006,XKX,0.026999999999999913,0.0020000000000000018,0.17999999999999994,0.041000000000000036,-0.01200000000000001,-0.017
2015,Kuwait,Middle East and Northern Africa,39,6.295,1.55422,1.16594,0.72492,0.5549900000000001,0.16228,0.25609,NA,NA,KWT,NA,NA,NA,NA,NA,NA
2016,Kuwait,Middle East and Northern Africa,41,6.239000000000001,1.61714,0.87758,0.6356900000000001,0.43166000000000004,0.15965000000000001,0.23669,2,-0.05599999999999916,KWT,0.06292000000000009,-0.28835999999999995,-0.08922999999999992,-0.12333000000000005,-0.0026299999999999935,-0.019399999999999973
2017,Kuwait,Asia,39,6.105000019073489,1.6329524517059302,1.2596987485885598,0.6321057081222529,0.49633759260177596,0.22828979790210702,0.215159550309181,-2,-0.13399998092651177,KWT,0.015812451705930153,0.38211874858855976,-0.0035842918777472255,0.06467759260177591,0.068639797902107,-0.02153044969081902
2018,Kuwait,Asia,45,6.083,1.474,1.301,0.6749999999999999,0.554,0.167,0.10600000000000001,6,-0.022000019073488808,KWT,-0.1589524517059302,0.04130125141144014,0.04289429187774707,0.05766240739822409,-0.06128979790210701,-0.10915955030918098
2019,Kuwait,Asia,51,6.021,1.5,1.319,0.808,0.493,0.14200000000000002,0.097,6,-0.06200000000000028,KWT,0.026000000000000023,0.018000000000000016,0.13300000000000012,-0.061000000000000054,-0.024999999999999994,-0.009000000000000008
2015,Kyrgyzstan,Central and Eastern Europe,77,5.2860000000000005,0.47428000000000003,1.1511500000000001,0.65088,0.43477000000000005,0.3003,0.04232,NA,NA,KGZ,NA,NA,NA,NA,NA,NA
2016,Kyrgyzstan,Central and Eastern Europe,85,5.185,0.56044,0.9543400000000001,0.55449,0.40212000000000003,0.38432000000000005,0.04762,8,-0.10100000000000087,KGZ,0.08616000000000001,-0.19681000000000004,-0.09638999999999998,-0.03265000000000001,0.08402000000000004,0.005299999999999999
2017,Kyrgyzstan,Asia,98,5.0040001869201705,0.5962200760841371,1.39423859119415,0.553457796573639,0.454943388700485,0.4285803735256201,0.039439179003238706,13,-0.18099981307982915,KGZ,0.035780076084137025,0.43989859119414987,-0.0010322034263610114,0.052823388700484974,0.04426037352562007,-0.008180820996761297
2018,Kyrgyzstan,Asia,92,5.131,0.53,1.416,0.594,0.54,0.281,0.034999999999999996,-6,0.12699981307982977,KGZ,-0.06622007608413705,0.02176140880584998,0.040542203426360945,0.08505661129951503,-0.1475803735256201,-0.004439179003238709
2019,Kyrgyzstan,Asia,86,5.261,0.551,1.438,0.723,0.508,0.3,0.023,-6,0.1299999999999999,KGZ,0.02100000000000002,0.02200000000000002,0.129,-0.03200000000000003,0.01899999999999996,-0.011999999999999997
2015,Laos,Southeastern Asia,99,4.876,0.59066,0.73803,0.5490900000000001,0.5959099999999999,0.4219200000000001,0.24249000000000004,NA,NA,LAO,NA,NA,NA,NA,NA,NA
2016,Laos,Southeastern Asia,102,4.876,0.6804199999999999,0.5497000000000001,0.38291000000000003,0.52168,0.43079,0.22423,3,0,LAO,0.08975999999999995,-0.1883299999999999,-0.16618000000000005,-0.07422999999999991,0.008869999999999933,-0.018260000000000026
2018,Laos,Asia,110,4.622999999999999,0.72,1.034,0.441,0.626,0.23,0.17400000000000002,8,-0.253000000000001,LAO,0.03958000000000006,0.48429999999999995,0.058089999999999975,0.10431999999999997,-0.20079,-0.05023
